WDPA_PID,WDPAID,NAME,ISO3,IUCN_CAT,MARINE,GIS_M_AREA
555655628,555655628,Honolua-Mokuleia Bay Marine Life Conservation District,USA,Ia,1,0.154994246678433
555655629,555655629,Hopkins Marine Life Refuge,USA,Ia,2,0.315567930235708
555655633,555655633,Keystone Conservation Area,USA,Ia,1,0.039160666515201
555655650,555655650,Moku-o-loe Island (Coconut Island) Marine Laboratory Refuge,USA,Ia,1,0.261003889661565
555655665,555655665,Octopus Hole Conservation Area,USA,Ia,2,0.127615725026382
555655666,555655666,Ofu Vaoto Marine Park,ASM,Ia,2,0.381524525097762
555655683,555655683,Richardson Rock (San Miguel Island) Federal Marine Reserve,USA,Ia,2,82.7942426362237
555655687,555655687,Saltar's Point Beach Conservation Area,USA,Ia,1,0.013120309889899
555655690,555655690,Santa Barbara Island Federal Marine Reserve,USA,Ia,2,113.904851833108
555655692,555655692,Sasanhaya Fish Reserve,MNP,Ia,2,0.826773549651995
555655693,555655693,Scorpion (Santa Cruz Island) Federal Marine Reserve,USA,Ia,2,22.7935321827962
555655698,555655698,South 239th Street Park Conservation Area,USA,Ia,1,0.000675504202263
555655701,555655701,South Point (Santa Rosa Island) Federal Marine Reserve,USA,Ia,2,4.88383018392743
555655702,555655702,St. Catherines Bar Natural Area,USA,Ia,1,0.897990769248753
555655703,555655703,Steller Sea Lion Rookery Buffer Areas Buffer,USA,Ia,2,3348.24197895147
555655712,555655712,Waketickeh Creek Conservation Area,USA,Ia,2,0.5890097023894
555655713,555655713,Whale Cove Habitat Refuge,USA,Ia,1,0.106760265665421
555661563,555661563,Hawaiian Islands National Wildlife Refuge,USA,Ib,1,0.568347459640884
555661660,555661660,Cape Meares National Wildlife Refu,USA,Ia,1,0.146798012963443
555665363,555665363,Farallon,USA,Ib,1,0.033077369614725
555665403,555665403,Cedar Keys National Wildlife Refuge.Wilderness Area,USA,Ib,1,0.219915793125294
555665411,555665411,Key West National Wildlife Refuge.Wilderness Area,USA,Ib,1,1.15516642388035
555665451,555665451,Baker Island National Wildlife Refu,UMI,Ib,2,127.351993219153
555665471,555665471,Howland Island National Wildlife Refu,UMI,Ib,2,137.104283336348
555665474,555665474,Jarvis Island National Wildlife Refu,UMI,Ib,2,147.254468183438
555665477,555665477,Kingman Reef National Wildlife Refu,UMI,Ib,2,1968.31469926869
555665485,555665485,Palmyra Atoll National Wildlife Refu,UMI,Ib,2,2149.42849747918
555665489,555665489,Rose Atoll National Wildlife Refu,ASM,Ib,2,6.67036953918864
555669937,555669937,Alligator Reef Sanctuary Preserva Sanctuary,USA,Ia,2,0.836905462435637
555669941,555669941,Carysfort/South Carysfort Reef Sanctuary Preserva Sanctuary,USA,Ia,2,5.28541024932279
555669944,555669944,Cheeca Rocks Sanctuary Preserva Sanctuary,USA,Ia,2,0.184807757948914
555669945,555669945,Coffins Patch Sanctuary Preserva Sanctuary,USA,Ia,2,1.00426509567984
555669946,555669946,Conch Reef Research Only Area Sanctuary Preservation Area,USA,Ia,2,0.388277542132616
555669947,555669947,Conch Reef Sanctuary Preserva Sanctuary,USA,Ia,2,0.481653219537245
555669951,555669951,Davis Reef Sanctuary Preserva Sanctuary,USA,Ia,2,0.356506789076513
555669953,555669953,Dry Rocks Sanctuary Preserva Sanctuary,USA,Ia,2,0.205741987590578
555669956,555669956,Eastern Dry Rocks Sanctuary Preserva Sanctuary,USA,Ia,2,0.368088924812555
555669958,555669958,Eastern Sambo Research Only Area Research Only Area,USA,Ia,2,0.625291049518111
555669959,555669959,French Reef Sanctuary Preserva Sanctuary,USA,Ia,2,0.484439718160162
555669960,555669960,Grecian Rocks Sanctuary Preserva Sanctuary,USA,Ia,2,0.43138843688072
555669961,555669961,Hen and Chickens Sanctuary Preserva Sanctuary,USA,Ia,2,0.428729197799661
555669966,555669966,Looe Key Research Only Area Sanctuary Preservation Area,USA,Ia,2,0.600159091771066
555669967,555669967,Looe Key Sanctuary Preserva Sanctuary,USA,Ia,2,1.51595993577238
555669971,555669971,Molasses Reef Sanctuary Preserva Sanctuary,USA,Ia,2,1.00182427525874
555669973,555669973,Newfound Harbor Key Sanctuary Preserva Sanctuary,USA,Ia,2,0.432770768835147
555669974,555669974,Northwestern Hawaiian Islands Marine Refuge,USA,Ia,2,2016.90778362174
555669976,555669976,Rock Key Sanctuary Preserva Sanctuary,USA,Ia,2,0.269063192125193
555669978,555669978,Round Island No Entry Zone,USA,Ia,2,140.434712338599
555669979,555669979,Sand Key Sanctuary Preserva Sanctuary,USA,Ia,2,1.15924036203202
555669982,555669982,Sombrero Key Sanctuary Preserva Sanctuary,USA,Ia,2,0.676829588745084
555669983,555669983,Tennessee Reef Research Only Area Research Only Area,USA,Ia,2,0.347045513866431
555669984,555669984,The Elbow Sanctuary Preserva Sanctuary,USA,Ia,2,1.03474884129138
555669989,555669989,Western Sambo Ecological Reserve,USA,Ia,2,29.9633973646615
555672147,555672147,"Florida Keys Sanctuary Preservation Areas - Cheeca Rocks, Eastern Dry Rocks, Hens and Chickens, Rock Key Sanctuary",USA,Ia,2,1.25068907268632
555672149,555672149,Hawaiian Islands National Wildlife Refuge,USA,Ia,2,1029.38291057353
555672157,555672157,Tortugas Ecological Reserve,USA,Ia,2,469.778508912165
555672158,555672158,Tortugas North Ecological Reserve,USA,Ia,2,282.560086806799
555672159,555672159,Tortugas South Ecological Reserve,USA,Ia,2,187.219874241686
555672205,555672205,Hawaiian Islands National Wildlife Refu,USA,Ia,2,430.688690462177
555672206,555672206,Hawaiian Islands National Wildlife Refuge,USA,Ib,1,0.244799227393115
555672207,555672207,Lewis And Clark National Wildlife Refu,USA,Ib,1,23.0227964116855
555672667,555672667,Dry Tortugas Research Natural Area,USA,Ia,2,119.753607032583
555672697,555672697,Papahanaumokuakea Marine National Monument Particularly Sensitive Sea Area National Monument,USA,Ia,2,362203.163521851
555674839,555674839,Waikiki Marine Life Conservation District,USA,Ia,2,0.313186897187726
555678720,555678720,Steller Sealion Protection Area - No Transit Area No Access Fishery Management Area,USA,Ia,2,3251.25981938488
555681933,555681933,Redonda Ecosystem Reserve,ATG,Ia,2,298.751227427897
555691077,555691077,Drangar,ISL,Ib,1,11.089947001764
555691350,555691350,Korsnäs bys samfällighet,FIN,Ib,1,22.0998464855205
555697567,555697567,Ha.Gallandhoo Sarahahdhu,MDV,Ia,2,2.39856967592519
555698157,555698157,Reserve Naturelle de Cap Lindles,DZA,Ia,1,43.1974846287531
555702436,555702436,2053024 Ottenby rev,SWE,Ib,2,125.969546632637
555702439,555702439,2051741 Skånska Kattegatt,SWE,Ib,2,586.483127554202
555702442,555702442,2043609 Limön,SWE,Ia,1,0.991369669834507
555702443,555702443,2051019 Långholmen-Käringö,SWE,Ia,1,0.947862795312307
555702444,555702444,2052821 Storsanden,SWE,Ia,1,0.168610839706348
555702446,555702446,2053363 Öster-Mörtarö,SWE,Ia,1,0.03458216885159
555702449,555702449,2043729 Mössnäsudden,SWE,Ia,1,0.195265258602864
555702502,555702502,Liefdefjorden,SJM,Ia,1,21.9085215786341
555702520,555702520,Stemnebøskogen,NOR,Ia,1,0.13754329216589
555702542,555702542,Geitanosi,NOR,Ia,1,4.48805545162708
555702544,555702544,Øyna,NOR,Ia,1,0.086323921180112
555702545,555702545,Hylsskaret,NOR,Ia,1,1.74665213076988
555704264_B,555704264,Watshishou Bird Sanctuary,CAN,Ia,2,98.8881733149473
555704270_B,555704270,Saint-Augustin Bird Sanctuary,CAN,Ia,2,46.9779350012331
555704274,555704274,Nicolet Bird Sanctuary,CAN,Ia,1,11.1799816216102
555704280,555704280,Îles de la Paix National Wildlife Area,CAN,Ia,1,0.231307146038093
555704282,555704282,Estuary Islands National Wildlife Area,CAN,Ia,1,1.54954857170424
555704284_B,555704284,Sainte-Marie Islands Bird Sanctuary,CAN,Ia,2,35.8957782371071
555704286_A,555704286,Île à la Brume Bird Sanctuary,CAN,Ia,1,0.289401033940966
555704286_B,555704286,Île à la Brume Bird Sanctuary,CAN,Ia,2,34.5240304420644
555704287_B,555704287,Gros Mécatina Bird Sanctuary,CAN,Ia,2,21.236106965063
555704289_B,555704289,Île du Corossol Bird Sanctuary,CAN,Ia,2,2.67881933908139
555704292,555704292,Cap-Saint-Ignace Bird Sanctuary,CAN,Ia,1,1.14484097209935
555704293_B,555704293,Baie de Brador Bird Sanctuary,CAN,Ia,2,4.61983100871269
555704295_B,555704295,Boatswain Bay Bird Sanctuary,CAN,Ia,1,60.8696077785287
555704296,555704296,Rochers aux Oiseaux Bird Sanctuary,CAN,Ia,1,0.036054357007207
555704297_B,555704297,Betchouane Bird Sanctuary,CAN,Ia,1,3.9509356385968
555704298_B,555704298,Baie des Loups Bird Sanctuary,CAN,Ia,2,34.1366300884172
555704298_A,555704298,Baie des Loups Bird Sanctuary,CAN,Ia,1,0.303713120205665
555704851_A,555704851,DUKE OF EDINBURGH (PINE/STORM/TREE ISLETS) ECOLOGICAL RESERVE,CAN,Ia,1,0.153230860320866
555704851_B,555704851,DUKE OF EDINBURGH (PINE/STORM/TREE ISLETS) ECOLOGICAL RESERVE,CAN,Ia,2,4.27706992057211
555705105,555705105,Grassy Island Nature Reserve,CAN,Ia,1,0.000771364478393
555705586,555705586,Pulau Tukong Ara-Banun,MYS,Ia,2,0.101095761108889
555705640,555705640,"Pulau Saga, Pulau Saddle & Pulau Laila",MYS,Ia,1,0.198714380872285
555705958,555705958,Lh.Dhashugiri Finolhu,MDV,Ia,2,3.30387386995276
555708108,555708108,Medvezh`i ostrova,RUS,Ia,1,4698.09190983099
555711030,555711030,Beringiya,RUS,Ib,1,3235.42381296415
555711347,555711347,Vostok Finskogo zaliva (Ingermanlandskij),RUS,Ia,2,138.433203805483
555711569,555711569,Zimoval`nye yamy   2,RUS,Ia,1,0.045305296835299
555711792,555711792,Neneckij,RUS,Ia,1,1910.63811673396
555714472,555714472,Russkaya Arktika,RUS,Ia,1,65906.5591167065
555714943,555714943,Novosibirskie ostrova,RUS,Ib,1,46011.5106887325
555715052,555715052,Philippine Rise Marine Resource Reserve,PHL,Ib,2,3580.13728729757
555716223,555716223,Abbassieh Nature Reserve,LBN,Ib,2,2.7184876963975
555721445,555721445,Izu-Ogasawara Trench,JPN,Ib,2,115689.175614086
555721446,555721446,Nishi-Shichito Ridge,JPN,Ib,2,36596.1536016829
555721447,555721447,Northern part of Naka Mariana Ridge and West Mariana Ridge,JPN,Ib,2,63194.5909539338
555721448,555721448,Northern part of Mariana Trench,JPN,Ib,2,11227.1464330973
555728917,555728917,Umeälvens delta,SWE,Ib,1,11.1958018913441
555728922,555728922,Umeälvens delta och slätter,SWE,Ib,1,11.1957995175339
555728959,555728959,Vitgrund-Norrskär,SWE,Ia,1,2.80182700106717
555728969,555728969,Norr-Äspen,SWE,Ia,1,3.45794361910145
555729093,555729093,Stor-Räbben,SWE,Ib,1,35.9010825545652
555729127,555729127,Svenska Björn,SWE,Ib,2,39.7369416618251
555729184,555729184,Kullaberg,SWE,Ib,1,3.93854904528798
555729201,555729201,Kluntarna,SWE,Ia,1,5.24013145146445
555729203,555729203,Hertsånger,SWE,Ia,1,2.08108172443007
555729204,555729204,Trutskär,SWE,Ia,1,0.41927097954302
555729228,555729228,Vitgrund-Norrskär,SWE,Ia,1,2.80182700106717
555729406,555729406,Käringboda,SWE,Ia,1,1.69581402365174
555729483,555729483,Likskäret,SWE,Ia,1,0.679446667761308
555729543,555729543,Väggö,SWE,Ia,1,0.509102298493404
555729568,555729568,Bondöfjärden,SWE,Ib,1,24.3535441596214
555729590,555729590,Stora Karlsö,SWE,Ia,1,9.24494891209129
555729671,555729671,Idön,SWE,Ia,1,0.731698538650689
555729757,555729757,Vargödraget,SWE,Ia,2,3.36533472946696
555729796,555729796,Limön,SWE,Ia,1,1.00366389265407
555729834,555729834,Svenska Högarna,SWE,Ib,2,25.5216683238902
555729881,555729881,Bjuröklubb,SWE,Ia,1,3.4929482525009
555729896,555729896,Rataskär,SWE,Ia,1,0.406953773465752
555729969,555729969,Strandskogen,SWE,Ia,1,0.339686775292388
555729978,555729978,Jonstorp-Vegeåns mynning,SWE,Ib,1,11.3601020046864
555730038,555730038,Stora Nassa,SWE,Ib,1,26.0351033374377
555730077,555730077,Patta Peken,SWE,Ib,2,18.4864848006268
555730217,555730217,Uggelö,SWE,Ia,1,3.20554541203246
555730221,555730221,Harkskärsfjärden,SWE,Ia,1,1.67844926905853
555730246,555730246,Harkskärsfjärden,SWE,Ia,1,1.67844926905853
555730355,555730355,Båtöfjärden,SWE,Ia,2,8.93941168086622
555730364,555730364,Billudden,SWE,Ia,1,16.660994663254
555730619,555730619,Strandstuviken,SWE,Ia,1,6.28419240663491
555730627,555730627,Skags-Furuholmen,SWE,Ia,1,0.474794613685768
555730651,555730651,Väggö,SWE,Ia,1,0.509102298493404
555730666,555730666,Haparanda Sandskär,SWE,Ib,2,9.59785437366593
555730685,555730685,Norrpada,SWE,Ia,1,0.067396446008229
555730815,555730815,Vitörarna,SWE,Ia,1,0.961020178510944
555730838,555730838,Missjö,SWE,Ib,1,16.455135922122
555730916,555730916,Grönviksmyran,SWE,Ia,1,0.078706832188466
555730935,555730935,Klubben-Rickleån,SWE,Ia,1,0.467944842293349
555731047,555731047,Missjö,SWE,Ib,1,16.455135922122
555731073,555731073,Högbådan,SWE,Ia,1,0.054103047513951
555731086,555731086,Utklippan,SWE,Ia,1,1.04059850269986
555731108,555731108,Stora Nassa,SWE,Ib,1,26.0351033374377
555731125,555731125,Björn,SWE,Ia,2,3.06725323587718
555731135,555731135,Ostnäs,SWE,Ia,1,6.17019569486957
555731166,555731166,Grönskärsfladorna,SWE,Ia,1,0.097702655429669
555731193,555731193,Huvudskär,SWE,Ia,2,19.7817206357185
555731238,555731238,Skallön,SWE,Ia,1,1.26372657999613
555731245,555731245,Gran,SWE,Ia,1,4.06009819637982
555731280,555731280,Massan,SWE,Ia,1,0.417069384484518
555731284,555731284,"Ängskär, Bondskäret",SWE,Ia,1,1.80121417656487
555731313,555731313,Rörvik,SWE,Ia,1,0.137733012769641
555731405,555731405,Gotska Sandön-Salvorev,SWE,Ib,2,567.615978195928
555731433,555731433,Gåsfeten,SWE,Ia,1,0.092649171955121
555731479,555731479,Torne-Furö,SWE,Ia,1,1.26848837238367
555731485,555731485,Härön,SWE,Ia,1,3.38168541411281
555731518,555731518,Kålsö,SWE,Ia,1,0.297431686675042
555731548,555731548,Rödkallen-SörÄspen,SWE,Ib,1,61.6771979563346
555731589,555731589,Likskär,SWE,Ib,1,22.4626616692411
555731591,555731591,Skälderviken,SWE,Ib,1,11.602913823538
555731600,555731600,Hållnäskusten,SWE,Ia,1,10.0099023161174
555731626,555731626,Bullerskär,SWE,Ia,1,0.02025897573111
555731639,555731639,Svenska Högarna,SWE,Ib,2,25.5216683238902
555731757,555731757,Sandemar,SWE,Ia,1,1.40856809200009
555731765,555731765,Hästholmen,SWE,Ia,1,0.168999492481738
555731825,555731825,Strandstuviken,SWE,Ia,1,6.28419240663491
555731847,555731847,Kullaberg,SWE,Ib,1,3.93854904528798
555731990,555731990,Rödkallen-SörÄspen,SWE,Ib,1,61.6771979563346
555732003,555732003,Limön,SWE,Ia,1,1.00366389265407
555732014,555732014,Agön-Kråkön,SWE,Ib,1,32.9765890747965
555732035,555732035,Halsören,SWE,Ia,1,0.247900817277907
555732072,555732072,Utstenarna,SWE,Ia,1,0.052978650160229
555732126,555732126,Vargön,SWE,Ib,1,8.94956988418051
555732201,555732201,Högbonden,SWE,Ia,1,2.56965643654272
555732227,555732227,Segersgärde,SWE,Ia,1,0.900399162243251
555732260,555732260,Sikören,SWE,Ia,1,1.53001860072595
555732310,555732310,Strandtorp,SWE,Ia,1,0.202210406217941
555732398,555732398,Malören,SWE,Ia,1,1.1826769132768
555732408,555732408,Agön-Kråkön,SWE,Ib,1,32.9765890747965
555732520,555732520,Långvind,SWE,Ia,1,5.7990170201822
555732525,555732525,Bergöfjärden,SWE,Ia,2,7.32418579872198
555732549,555732549,Hölick,SWE,Ia,1,2.85564012001625
555732562,555732562,Sandemar,SWE,Ia,1,1.40856809200009
555732606,555732606,Bådan,SWE,Ib,2,17.9685883542905
555732623,555732623,Harufjärden,SWE,Ib,2,26.1701440307568
555732743,555732743,Utklippan,SWE,Ia,1,1.04059850269986
555732784,555732784,Furuholmen,SWE,Ia,2,0.318357298172146
555732829,555732829,Balesudden,SWE,Ia,1,3.15836778478632
555732927,555732927,Skeppsviksskärgården,SWE,Ia,1,6.32411981818414
555733026,555733026,Kalix yttre skärgård,SWE,Ib,2,91.863901754607
555733036,555733036,Granholmen,SWE,Ia,1,0.733227479588611
555733104,555733104,Holsterörarna,SWE,Ia,1,1.16309274571211
555733228,555733228,Långvind,SWE,Ia,1,5.7990170201822
555733262,555733262,Bokö-Oxnö,SWE,Ia,1,2.70468747236848
555733306,555733306,Skaten-Rångsen,SWE,Ib,1,18.0529382116986
555733459,555733459,Stora Karlsö,SWE,Ia,1,9.24494891209129
555733565,555733565,2055163 Biotopskydd SK 517-2018,SWE,Ia,1,0.005895044744372
555733814,555733814,2056692 Biotopskydd SK 287-2021,SWE,Ia,1,0.018494726613275
555733901,555733901,2055062 Biotopskydd SK 184-2017,SWE,Ia,1,0.014229478856273
555733953,555733953,2051059 Alet,SWE,Ia,1,0.078293356943608
555733957,555733957,2049038 Sik,SWE,Ia,2,13.0042684805326
555734073,555734073,2046813 Gråberget,SWE,Ia,1,0.047485103631591
555734076,555734076,2041595 Långvind,SWE,Ia,1,9.00787033522655
555734084,555734084,2023249 Malören - Vånören,SWE,Ia,1,22.3155266184362
555734146,555734146,2055541 Örstigsnäs,SWE,Ia,1,1.3215541993023
555734154,555734154,2053081 Häcksören,SWE,Ia,1,0.322502665952812
555737258,555737258,Kvernvasselva,NOR,Ia,1,0.155265788155243
555737269,555737269,Teineholmen,NOR,Ia,1,0.032592418835689
555737285,555737285,Brøskjahagan,NOR,Ia,1,0.089032569360977
555743370,555743370,Engan og Liabugen,NOR,Ia,1,0.586740488762032
555744290,555744290,Île de la Traverse Natural Area Under Private Stewardship,CAN,Ia,1,0.019018270417513
555744957,555744957,Palm Island,BMU,Ia,1,0.001031172867666
555744958,555744958,Morgan's Island,BMU,Ia,1,0.001343072493847
555761262,555761262,"Neugrundi LKA, Neugrundi skv.",EST,Ib,2,21.5213917277854
555761416,555761416,"Vilsandi RP, Uus Nootamaa skv.",EST,Ib,2,0.22421255627308
555761417,555761417,"Vilsandi RP, Pätsurahu skv.",EST,Ib,2,0.307280113474167
555761428,555761428,"Matsalu RP, Härjamaa reservaat",EST,Ia,2,3.69677381352751
555761429,555761429,"Matsalu RP, Tondirahu-Valgerahu reservaat",EST,Ia,2,1.7815158395426
555762745,555762745,Skagelidalen,NOR,Ia,1,0.046755636085472
555763233,555763233,2060101 Farstanäs,SWE,Ia,1,0.324338577862552
555763249,555763249,2057562 Skenäs,SWE,Ia,1,0.627227415379248
555763267,555763267,2058501 Ulvö-havet,SWE,Ia,1,57.7631372281856
555763278,555763278,2047538 Greby-Kleva,SWE,Ia,1,0.084761342668375
555763313,555763313,2061083 Biotopskydd SK 227-2018,SWE,Ia,1,0.016523593225352
555763317,555763317,2061082 Biotopskydd SK 161-2018,SWE,Ia,1,0.006497397494667
555763342,555763342,2059301 Hamrar,SWE,Ia,1,0.047437365544994
555763364,555763364,2042627 Harkskärsfjärden,SWE,Ia,1,1.6786513255623
555763418,555763418,2054521 Ronneby blåmusselbankar,SWE,Ia,2,141.884828686707
555763426,555763426,2048379 Korsnäs,SWE,Ia,1,0.127286042709014
555783008,555783008,Cordillera Beata,COL,Ia,2,33174.702497
555783589,555783589,Reserva Natural Tartaruga,CPV,Ia,2,161.053195028034
555783590,555783590,RNI Ilhéu Baluarte,CPV,Ia,1,0.643048563749674
555783591,555783591,RNI Ilhéu de Curral Velho,CPV,Ia,2,0.411683933785707
555783592,555783592,RNI Ilhéu dos Pássaros,CPV,Ia,2,0.391427013645425
555783593,555783593,RNI Ilhéus do Rombo,CPV,Ia,1,6.0976593060949
555783752_B,555783752,Bajos del Norte,MEX,Ia,2,3444.56414292183
555784492,555784492,Thomas B. Munro Memorial Shoreline,CAN,Ib,1,0.037510110222687
555784516,555784516,Hampton Marsh,CAN,Ib,1,0.033999215933852
555790802,555790802,Nayaru NR,LKA,Ib,1,6.435067
555790807,555790807,WedithalathiveNR,LKA,Ib,1,212.001322
